2022-09-13 14:20:43.797677, sleeping
2022-09-13 14:30:13.914285, sleeping
2022-09-13 14:30:43.919002, sleeping
2022-09-13 14:40:13.994608, sleeping
2022-09-13 14:40:44.005324, sleeping
2022-09-13 14:50:14.051929, sleeping
2022-09-13 14:50:44.058646, sleeping
2022-09-13 15:00:14.126252, sleeping
2022-09-13 15:00:44.126968, sleeping
2022-09-13 15:10:14.198574, sleeping
2022-09-13 15:10:44.218291, sleeping
2022-09-13 15:20:14.264896, sleeping
2022-09-13 15:20:44.283613, sleeping
2022-09-13 15:30:14.298216, sleeping
2022-09-13 15:30:44.298931, sleeping
2022-09-13 15:40:14.312534, sleeping
2022-09-13 15:40:44.313250, sleeping
2022-09-13 15:50:14.326853, sleeping
2022-09-13 15:50:44.327569, sleeping
2022-09-13 16:00:14.341172, sleeping
2022-09-13 16:00:44.341888, sleeping
2022-09-13 16:20:29.338666, sleeping
2022-09-13 16:20:59.340382, sleeping
2022-09-13 16:30:00.498334, sleeping
2022-09-13 16:30:30.499050, sleeping
2022-09-13 16:40:00.629660, sleeping
2022-09-13 16:40:31.063401, sleeping
2022-09-13 16:50:02.618092, sleeping
2022-09-13 16:50:32.618808, sleeping
2022-09-13 17:00:02.768418, sleeping
2022-09-13 17:00:32.773135, sleeping
2022-09-13 17:10:03.293766, sleeping
2022-09-13 17:10:33.295482, sleeping
2022-09-13 17:20:03.309085, sleeping
2022-09-13 17:20:33.309801, sleeping
2022-09-13 17:30:03.365407, sleeping
2022-09-13 17:30:33.495130, sleeping
2022-09-13 17:40:03.575737, sleeping
2022-09-13 17:40:33.576453, sleeping
2022-09-13 17:50:03.914074, sleeping
2022-09-13 17:50:33.914790, sleeping
2022-09-13 18:00:03.939394, sleeping
2022-09-13 18:00:33.940110, sleeping
2022-09-13 18:10:03.953712, sleeping
2022-09-13 18:10:33.954428, sleeping
2022-09-13 18:20:03.968031, sleeping
2022-09-13 18:20:33.968747, sleeping
2022-09-13 18:30:03.982350, sleeping
2022-09-13 18:30:33.983066, sleeping
2022-09-13 18:40:03.996669, sleeping
2022-09-13 18:40:33.997385, sleeping
2022-09-13 18:50:04.010988, sleeping
2022-09-13 18:50:34.011704, sleeping
2022-09-13 19:00:04.025307, sleeping
2022-09-13 19:00:34.026023, sleeping
2022-09-13 19:10:04.039626, sleeping
2022-09-13 19:10:34.040342, sleeping
2022-09-13 19:20:04.053944, sleeping
2022-09-13 19:20:34.054660, sleeping
2022-09-13 19:30:04.068263, sleeping
2022-09-13 19:30:34.068979, sleeping
2022-09-13 19:40:04.082582, sleeping
2022-09-13 19:40:34.083298, sleeping
2022-09-13 19:50:04.096901, sleeping
2022-09-13 19:50:34.097617, sleeping
2022-09-13 20:00:04.113220, sleeping
2022-09-13 20:00:34.113936, sleeping
2022-09-13 20:10:04.127539, sleeping
2022-09-13 20:10:34.128255, sleeping
2022-09-13 20:20:04.141858, sleeping
2022-09-13 20:20:34.142574, sleeping
2022-09-13 20:30:04.156177, sleeping
2022-09-13 20:30:34.156892, sleeping
2022-09-13 20:40:04.170495, sleeping
2022-09-13 20:40:34.171211, sleeping
2022-09-13 20:50:04.184814, sleeping
2022-09-13 20:50:34.185530, sleeping
2022-09-13 21:00:04.199133, sleeping
2022-09-13 21:00:34.199849, sleeping
2022-09-13 21:10:04.213452, sleeping
2022-09-13 21:10:34.214168, sleeping
2022-09-13 21:20:04.227771, sleeping
2022-09-13 21:20:34.228487, sleeping
2022-09-13 21:30:04.242090, sleeping
2022-09-13 21:30:34.242806, sleeping
2022-09-13 21:40:04.256409, sleeping
2022-09-13 21:40:34.257124, sleeping
2022-09-13 21:50:04.270727, sleeping
2022-09-13 21:50:34.271443, sleeping
2022-09-13 22:00:04.285046, sleeping
2022-09-13 22:00:34.285762, sleeping
2022-09-13 22:10:04.353368, sleeping
2022-09-13 22:10:34.354084, sleeping
2022-09-13 22:20:04.367687, sleeping
2022-09-13 22:20:34.368403, sleeping
2022-09-13 22:30:04.382006, sleeping
2022-09-13 22:30:34.382722, sleeping
2022-09-13 22:40:04.396325, sleeping
2022-09-13 22:40:34.397041, sleeping
2022-09-13 22:50:04.410644, sleeping
2022-09-13 22:50:34.411360, sleeping
2022-09-13 23:00:04.424962, sleeping
2022-09-13 23:00:34.425678, sleeping
2022-09-13 23:10:04.439281, sleeping
2022-09-13 23:10:34.439997, sleeping
2022-09-13 23:20:04.453600, sleeping
2022-09-13 23:20:34.454316, sleeping
2022-09-13 23:30:04.467919, sleeping
2022-09-13 23:30:34.468635, sleeping
2022-09-13 23:40:04.482238, sleeping
2022-09-13 23:40:34.482954, sleeping
2022-09-13 23:50:04.496557, sleeping
2022-09-13 23:50:34.497273, sleeping
2022-09-14 00:00:04.510876, sleeping
2022-09-14 00:00:34.511592, sleeping
2022-09-14 00:10:04.525194, sleeping
2022-09-14 00:10:34.525910, sleeping
2022-09-14 00:20:04.539513, sleeping
2022-09-14 00:20:34.540229, sleeping
2022-09-14 00:30:04.553832, sleeping
2022-09-14 00:30:34.554548, sleeping
2022-09-14 00:40:04.568151, sleeping
2022-09-14 00:40:34.568867, sleeping
2022-09-14 00:50:04.582470, sleeping
2022-09-14 00:50:34.583186, sleeping
2022-09-14 01:00:04.596789, sleeping
2022-09-14 01:00:34.597505, sleeping
2022-09-14 01:10:04.611108, sleeping
2022-09-14 01:10:34.611824, sleeping
2022-09-14 01:20:04.625426, sleeping
2022-09-14 01:20:34.626142, sleeping
2022-09-14 01:30:04.639745, sleeping
2022-09-14 01:30:34.640461, sleeping
2022-09-14 01:40:04.654064, sleeping
2022-09-14 01:40:34.654780, sleeping
2022-09-14 01:40:35.314375, sleeping
2022-09-14 01:50:05.327978, sleeping
2022-09-14 01:50:35.328694, sleeping
2022-09-14 02:00:05.342297, sleeping
2022-09-14 02:00:35.343013, sleeping
2022-09-14 02:10:05.356616, sleeping
2022-09-14 02:10:35.357332, sleeping
2022-09-14 02:20:05.370934, sleeping
2022-09-14 02:20:35.371650, sleeping
2022-09-14 02:30:05.385253, sleeping
2022-09-14 02:30:35.385969, sleeping
2022-09-14 02:40:05.399572, sleeping
2022-09-14 02:40:35.400288, sleeping
2022-09-14 02:50:05.413891, sleeping
2022-09-14 02:50:35.414607, sleeping
2022-09-14 03:00:05.428210, sleeping
2022-09-14 03:00:35.428926, sleeping
2022-09-14 03:10:05.442529, sleeping
2022-09-14 03:10:35.443245, sleeping
2022-09-14 03:20:05.456848, sleeping
2022-09-14 03:20:35.457564, sleeping
2022-09-14 03:30:05.471166, sleeping
2022-09-14 03:30:35.471882, sleeping
2022-09-14 03:40:05.485485, sleeping
2022-09-14 03:40:35.486201, sleeping
2022-09-14 03:50:05.499804, sleeping
2022-09-14 03:50:35.501520, sleeping
2022-09-14 04:00:05.515123, sleeping
2022-09-14 04:00:35.515839, sleeping
2022-09-14 04:10:05.529442, sleeping
2022-09-14 04:10:35.530158, sleeping
2022-09-14 04:20:05.543761, sleeping
2022-09-14 04:20:35.544477, sleeping
2022-09-14 04:30:05.558080, sleeping
2022-09-14 04:30:35.558796, sleeping
2022-09-14 04:40:05.572399, sleeping
2022-09-14 04:40:35.573114, sleeping
2022-09-14 04:50:05.586717, sleeping
2022-09-14 04:50:35.587433, sleeping
2022-09-14 05:00:05.601036, sleeping
2022-09-14 05:00:35.601752, sleeping
2022-09-14 05:10:05.615355, sleeping
2022-09-14 05:10:35.616071, sleeping
2022-09-14 05:20:05.629674, sleeping
2022-09-14 05:20:35.630390, sleeping
2022-09-14 05:30:05.643993, sleeping
2022-09-14 05:30:35.644709, sleeping
2022-09-14 05:40:05.658312, sleeping
2022-09-14 05:40:35.659028, sleeping
2022-09-14 05:50:05.672630, sleeping
2022-09-14 05:50:35.673346, sleeping
2022-09-14 06:00:05.686949, sleeping
2022-09-14 06:00:35.687665, sleeping
2022-09-14 06:10:05.701268, sleeping
2022-09-14 06:10:35.701984, sleeping
2022-09-14 06:20:05.715587, sleeping
2022-09-14 06:20:35.716303, sleeping
2022-09-14 06:30:05.729906, sleeping
2022-09-14 06:30:35.730622, sleeping
2022-09-14 06:40:05.744225, sleeping
2022-09-14 06:40:35.744941, sleeping
2022-09-14 06:50:05.758544, sleeping
2022-09-14 06:50:35.759260, sleeping
2022-09-14 07:00:05.772862, sleeping
2022-09-14 07:00:35.773578, sleeping
2022-09-14 07:10:05.787181, sleeping
2022-09-14 07:10:35.787897, sleeping
2022-09-14 07:20:05.802500, sleeping
2022-09-14 07:20:35.803216, sleeping
2022-09-14 07:30:05.816819, sleeping
2022-09-14 07:30:35.817535, sleeping
2022-09-14 07:40:05.831138, sleeping
2022-09-14 07:40:35.831854, sleeping
2022-09-14 07:50:05.845457, sleeping
2022-09-14 07:50:35.846173, sleeping
2022-09-14 08:00:05.859776, sleeping
2022-09-14 08:00:35.860492, sleeping
2022-09-14 08:10:05.874095, sleeping
2022-09-14 08:10:35.874810, sleeping
2022-09-14 08:20:05.888413, sleeping
2022-09-14 08:20:35.889129, sleeping
2022-09-14 08:30:05.902732, sleeping
2022-09-14 08:30:35.903448, sleeping
2022-09-14 08:40:05.917051, sleeping
2022-09-14 08:40:35.917767, sleeping
2022-09-14 08:50:05.931370, sleeping
2022-09-14 08:50:35.932086, sleeping
2022-09-14 09:00:05.945689, sleeping
2022-09-14 09:00:35.946405, sleeping
2022-09-14 09:10:05.960008, sleeping
2022-09-14 09:10:35.960724, sleeping
2022-09-14 09:20:05.974327, sleeping
2022-09-14 09:20:35.975042, sleeping
2022-09-14 09:30:05.988645, sleeping
2022-09-14 09:30:35.989361, sleeping
2022-09-14 09:40:06.002964, sleeping
2022-09-14 09:40:36.003680, sleeping
2022-09-14 09:50:06.017283, sleeping
2022-09-14 09:50:36.017999, sleeping
2022-09-14 10:00:06.031602, sleeping
2022-09-14 10:00:36.032318, sleeping
2022-09-14 10:10:06.045921, sleeping
2022-09-14 10:10:36.046637, sleeping
2022-09-14 10:20:06.060240, sleeping
2022-09-14 10:20:36.060956, sleeping
2022-09-14 10:30:06.074559, sleeping
2022-09-14 10:30:36.075274, sleeping
2022-09-14 10:40:06.088877, sleeping
2022-09-14 10:40:36.089593, sleeping
2022-09-14 10:50:06.103196, sleeping
2022-09-14 10:50:36.103912, sleeping
2022-09-14 11:00:06.117515, sleeping
2022-09-14 11:00:36.118231, sleeping
2022-09-14 11:10:06.131834, sleeping
2022-09-14 11:10:36.132550, sleeping
2022-09-14 11:20:06.146153, sleeping
2022-09-14 11:20:36.146869, sleeping
2022-09-14 11:30:06.160472, sleeping
2022-09-14 11:30:36.161188, sleeping
2022-09-14 11:40:06.174791, sleeping
2022-09-14 11:40:36.175506, sleeping
2022-09-14 11:50:06.189109, sleeping
2022-09-14 11:50:36.189825, sleeping
2022-09-14 12:00:06.203428, sleeping
2022-09-14 12:00:36.204144, sleeping
2022-09-14 12:10:06.217747, sleeping
2022-09-14 12:10:36.218463, sleeping
2022-09-14 12:20:06.232066, sleeping
2022-09-14 12:20:36.232782, sleeping
2022-09-14 12:30:06.246385, sleeping
2022-09-14 12:30:36.247101, sleeping
2022-09-14 12:40:06.260704, sleeping
2022-09-14 12:40:36.261420, sleeping
2022-09-14 12:50:06.275023, sleeping
2022-09-14 12:50:36.275738, sleeping
2022-09-14 13:00:06.289341, sleeping
2022-09-14 13:00:36.290057, sleeping
2022-09-14 13:10:06.303660, sleeping
2022-09-14 13:10:36.304376, sleeping
2022-09-14 13:20:06.317979, sleeping
2022-09-14 13:20:36.318695, sleeping
2022-09-14 13:30:06.332298, sleeping
2022-09-14 13:30:36.333014, sleeping
2022-09-14 13:40:06.346617, sleeping
2022-09-14 13:40:36.347333, sleeping
2022-09-14 13:50:06.360936, sleeping
2022-09-14 13:50:36.361652, sleeping
2022-09-14 14:00:06.375254, sleeping
2022-09-14 14:00:36.375970, sleeping
2022-09-14 14:10:06.389573, sleeping
2022-09-14 14:10:36.390289, sleeping
2022-09-14 14:20:06.403892, sleeping
2022-09-14 14:20:36.404608, sleeping
2022-09-14 14:30:06.431212, sleeping
2022-09-14 14:30:36.431928, sleeping
2022-09-14 14:40:06.445531, sleeping
2022-09-14 14:40:36.446247, sleeping
2022-09-14 14:50:06.459850, sleeping
2022-09-14 14:50:36.460565, sleeping
2022-09-14 15:00:06.474168, sleeping
2022-09-14 15:00:36.474884, sleeping
2022-09-14 15:10:06.488487, sleeping
2022-09-14 15:10:36.489203, sleeping
2022-09-14 15:20:06.502806, sleeping
2022-09-14 15:20:36.503522, sleeping
2022-09-14 15:30:06.517125, sleeping
2022-09-14 15:30:36.517841, sleeping
2022-09-14 15:40:06.531444, sleeping
2022-09-14 15:40:36.532160, sleeping
2022-09-14 15:50:06.545763, sleeping
2022-09-14 15:50:36.546479, sleeping
2022-09-14 16:00:06.560082, sleeping
2022-09-14 16:00:36.560797, sleeping
2022-09-14 16:20:08.789845, sleeping
2022-09-14 16:20:38.813562, sleeping
2022-09-14 16:30:08.827165, sleeping
2022-09-14 16:30:38.827881, sleeping
2022-09-14 16:40:08.841484, sleeping
2022-09-14 16:40:38.842200, sleeping
2022-09-14 16:50:08.855803, sleeping
2022-09-14 16:50:38.856519, sleeping
2022-09-14 17:00:08.870122, sleeping
2022-09-14 17:00:38.870838, sleeping
2022-09-14 17:10:08.884441, sleeping
2022-09-14 17:10:38.885157, sleeping
2022-09-14 17:20:08.898760, sleeping
2022-09-14 17:20:38.899476, sleeping
2022-09-14 17:30:08.913078, sleeping
2022-09-14 17:30:38.913794, sleeping
2022-09-14 17:40:08.927397, sleeping
2022-09-14 17:40:38.928113, sleeping
2022-09-14 17:50:08.941716, sleeping
2022-09-14 17:50:38.942432, sleeping
2022-09-14 18:00:08.988037, sleeping
2022-09-14 18:00:39.019755, sleeping
2022-09-14 18:10:09.350376, sleeping
2022-09-14 18:10:39.351092, sleeping
2022-09-14 18:20:09.379695, sleeping
2022-09-14 18:20:39.380411, sleeping
2022-09-14 18:30:09.421016, sleeping
2022-09-14 18:30:39.421732, sleeping
2022-09-14 18:40:09.435335, sleeping
2022-09-14 18:40:39.436051, sleeping
2022-09-14 18:50:09.449653, sleeping
2022-09-14 18:50:39.450369, sleeping
2022-09-14 19:00:09.463972, sleeping
2022-09-14 19:00:39.464688, sleeping
2022-09-14 19:10:09.478291, sleeping
2022-09-14 19:10:39.479007, sleeping
2022-09-14 19:20:09.492610, sleeping
2022-09-14 19:20:39.493326, sleeping
2022-09-14 19:30:09.506929, sleeping
2022-09-14 19:30:39.507645, sleeping
2022-09-14 19:40:09.521248, sleeping
2022-09-14 19:40:39.521964, sleeping
2022-09-14 19:50:09.535567, sleeping
2022-09-14 19:50:39.536282, sleeping
2022-09-14 20:00:09.549885, sleeping
2022-09-14 20:00:39.550601, sleeping
2022-09-14 20:10:09.564204, sleeping
2022-09-14 20:10:39.564920, sleeping
2022-09-14 20:20:09.578523, sleeping
2022-09-14 20:20:39.579239, sleeping
2022-09-14 20:30:09.592842, sleeping
2022-09-14 20:30:39.593558, sleeping
2022-09-14 20:40:09.607161, sleeping
2022-09-14 20:40:39.607877, sleeping
2022-09-14 20:50:09.621480, sleeping
2022-09-14 20:50:39.622196, sleeping
2022-09-14 21:00:09.635799, sleeping
2022-09-14 21:00:39.636514, sleeping
2022-09-14 21:10:09.650117, sleeping
2022-09-14 21:10:39.650833, sleeping
2022-09-14 21:20:09.664436, sleeping
2022-09-14 21:20:39.665152, sleeping
2022-09-14 21:30:09.678755, sleeping
2022-09-14 21:30:39.679471, sleeping
2022-09-14 21:40:09.693074, sleeping
2022-09-14 21:40:39.693790, sleeping
2022-09-14 21:50:09.707393, sleeping
2022-09-14 21:50:39.708109, sleeping
2022-09-14 22:00:09.721712, sleeping
2022-09-14 22:00:39.722428, sleeping
2022-09-14 22:10:09.736031, sleeping
2022-09-14 22:10:39.736746, sleeping
2022-09-14 22:20:09.750349, sleeping
2022-09-14 22:20:39.751065, sleeping
2022-09-14 22:30:09.764668, sleeping
2022-09-14 22:30:39.765384, sleeping
2022-09-14 22:40:09.778987, sleeping
2022-09-14 22:40:39.779703, sleeping
2022-09-14 22:50:09.793306, sleeping
2022-09-14 22:50:39.794022, sleeping
2022-09-14 23:00:09.807625, sleeping
2022-09-14 23:00:39.808341, sleeping
2022-09-14 23:10:09.821944, sleeping
2022-09-14 23:10:39.822660, sleeping
2022-09-14 23:20:09.836263, sleeping
2022-09-14 23:20:39.836978, sleeping
2022-09-14 23:30:09.850581, sleeping
2022-09-14 23:30:39.851297, sleeping
2022-09-14 23:40:09.864900, sleeping
2022-09-14 23:40:39.865616, sleeping
2022-09-14 23:50:09.879219, sleeping
2022-09-14 23:50:39.879935, sleeping
2022-09-15 00:00:09.893538, sleeping
2022-09-15 00:00:39.894254, sleeping
2022-09-15 00:10:09.907857, sleeping
2022-09-15 00:10:39.908573, sleeping
2022-09-15 00:20:09.922176, sleeping
2022-09-15 00:20:39.922892, sleeping
2022-09-15 00:30:09.936495, sleeping
2022-09-15 00:30:39.937210, sleeping
2022-09-15 00:40:09.950813, sleeping
2022-09-15 00:40:39.951529, sleeping
2022-09-15 00:50:09.965132, sleeping
2022-09-15 00:50:39.965848, sleeping
2022-09-15 01:00:09.979451, sleeping
2022-09-15 01:00:39.980167, sleeping
2022-09-15 01:10:09.993770, sleeping
2022-09-15 01:10:39.994486, sleeping
2022-09-15 01:20:10.008089, sleeping
2022-09-15 01:20:40.008805, sleeping
2022-09-15 01:30:10.022408, sleeping
2022-09-15 01:30:40.023124, sleeping
2022-09-15 01:40:10.036727, sleeping
2022-09-15 01:40:40.037442, sleeping
2022-09-15 01:50:10.051045, sleeping
2022-09-15 01:50:40.051761, sleeping
2022-09-15 02:00:10.065364, sleeping
2022-09-15 02:00:40.066080, sleeping
2022-09-15 02:10:10.079683, sleeping
2022-09-15 02:10:40.080399, sleeping
2022-09-15 02:20:10.094002, sleeping
2022-09-15 02:20:40.094718, sleeping
2022-09-15 02:30:10.108321, sleeping
2022-09-15 02:30:40.109037, sleeping
2022-09-15 02:40:10.124640, sleeping
2022-09-15 02:40:40.125356, sleeping
2022-09-15 02:50:10.138959, sleeping
2022-09-15 02:50:40.139675, sleeping
2022-09-15 03:00:10.153277, sleeping
2022-09-15 03:00:40.153993, sleeping
2022-09-15 03:10:10.167596, sleeping
2022-09-15 03:10:40.168312, sleeping
2022-09-15 03:20:10.181915, sleeping
2022-09-15 03:20:40.182631, sleeping
2022-09-15 03:30:10.196234, sleeping
2022-09-15 03:30:40.196950, sleeping
2022-09-15 03:40:10.210553, sleeping
2022-09-15 03:40:40.211269, sleeping
2022-09-15 03:50:10.224872, sleeping
2022-09-15 03:50:40.225588, sleeping
2022-09-15 04:00:10.239191, sleeping
2022-09-15 04:00:40.239907, sleeping
2022-09-15 04:10:10.253509, sleeping
2022-09-15 04:10:40.254225, sleeping
2022-09-15 04:20:10.267828, sleeping
2022-09-15 04:20:40.268544, sleeping
2022-09-15 04:30:10.288148, sleeping
2022-09-15 04:30:40.288863, sleeping
2022-09-15 04:40:10.302466, sleeping
2022-09-15 04:40:40.303182, sleeping
2022-09-15 04:50:10.316785, sleeping
2022-09-15 04:50:40.317501, sleeping
2022-09-15 05:00:10.331104, sleeping
2022-09-15 05:00:40.331820, sleeping
2022-09-15 05:10:10.345423, sleeping
2022-09-15 05:10:40.346139, sleeping
2022-09-15 05:20:10.359742, sleeping
2022-09-15 05:20:40.360458, sleeping
2022-09-15 05:30:10.374061, sleeping
2022-09-15 05:30:40.374777, sleeping
2022-09-15 05:40:10.388380, sleeping
2022-09-15 05:40:40.389095, sleeping
2022-09-15 05:50:10.402698, sleeping
2022-09-15 05:50:40.403414, sleeping
2022-09-15 06:00:10.417017, sleeping
2022-09-15 06:00:40.417733, sleeping
2022-09-15 06:10:10.431336, sleeping
2022-09-15 06:10:40.432052, sleeping
2022-09-15 06:20:10.445655, sleeping
2022-09-15 06:20:40.446371, sleeping
2022-09-15 06:30:10.459974, sleeping
2022-09-15 06:30:40.460690, sleeping
2022-09-15 06:40:10.474293, sleeping
2022-09-15 06:40:40.475009, sleeping
2022-09-15 06:50:10.488612, sleeping
2022-09-15 06:50:40.489327, sleeping
2022-09-15 07:00:10.502930, sleeping
